Nama Instansi,Nama Satuan Kerja,Kode Paket,Kode RUP,Tahun Anggaran,Sumber Transaksi,Sumber Dana,Nama Penyedia,Metode Pengadaan,Jenis Pengadaan,Nama Paket,Status Paket,Total Nilai (Rp),Nilai PDN (Rp)
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2064253,38799032,2022,Pencatatan,APBD,CV. IMAYA CONSULTING ENGINEERS,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Belanja Jasa Konsultasi Pengawasan Arsitektur UPTD Puskesmas Bantarujeg,PAKET SELESAI,4995000,4995000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1149608,35013796,2022,E-Katalog 5.0,APBD,PT. KARYA INDAH MEDIKA,E-Purchasing,Pengadaan Barang,Foot Step Stainless Steel,PROSES KONTRAK PPK,1142190,1142190
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,1868736,33717829,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Bisoprolol/Bisoprolol Fumarate tablet salut selaput/kaplet salut selaput 5 mg,PAKET SELESAI,411000,411000
KAB. MAJALENGKA,KECAMATAN ARGAPURA - 7.01.0.00.0.00.19.0000,1992253,32501247;32501238,2022,Pencatatan,APBD,,Pengadaan Langsung,Pengadaan Barang,"Belanja Makanan dan Minuman Rapat,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak",PAKET SELESAI,6000000,0
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1167782,35381571,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Suction Catheter FR 14,PROSES KONTRAK PPK,44754,44754
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,835661,35219456,2022,E-Katalog 5.0,APBD,NOVAPHARIN,E-Purchasing,Pengadaan Barang,Vitamin B Kompleks/ Vitamin B complex tablet,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,71250000,71250000
KAB. MAJALENGKA,DINAS PARIWISATA DAN KEBUDAYAAN - 3.26.2.22.0.00.01.0000,2089721,37553745,2022,E-Katalog 5.0,APBDP,BROTHERSINDO SAUDARA EMAS,E-Purchasing,Pengadaan Barang,Standing Close Rack 19inch Glass Door 9020G,PROSES KONTRAK PPK,7505000,0
KAB. MAJALENGKA,DINAS PARIWISATA DAN KEBUDAYAAN - 3.26.2.22.0.00.01.0000,2228445,37554504,2022,E-Katalog 5.0,APBDP,BROTHERSINDO SAUDARA EMAS,E-Purchasing,Pengadaan Barang,NP-FW50 W-series Rechargeable Battery Pack,PROSES KONTRAK PPK,909000,0
KAB. MAJALENGKA,SEKRETARIAT DAERAH - ,1808253,32880820,2022,Pencatatan,APBD,CV. MIRA,Pengadaan Langsung,Pengadaan Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,PAKET SELESAI,49950000,49950000
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,1875253,34077964,2022,Pencatatan,APBD,Cv. Maulana,Pengadaan Langsung,Pengadaan Barang,Belanja Makanan dan Minuman Rapat,PAKET SELESAI,9345600,0
KAB. MAJALENGKA,DINAS PERUMAHAN KAWASAN PEMUKIMAN DAN PERTANAHAN - 1.04.2.10.1.03.10.0001,5332253,33568089,2022,Tender,APBDP,CV. EMPAT SEKAWAN,Tender,Pekerjaan Konstruksi,Pengembangan Jaringan Distribusi dan Sambungan Rumah (SR) Desa Jatipamor Kec. Talaga (DAK Fisik),SELESAI,976775641,976775641
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,5246253,33955793,2022,Tender,APBD,PT. Areabangun Putra Sejati,Tender,Pekerjaan Konstruksi,Belanja Persediaan untuk Dijual/Diserahkan-Persediaan untuk Dijual/Diserahkan Lainnya (Pembangunan Gedung Kantor Kejaksaan),SELESAI,15680677000,15680677000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1196729,34612679,2022,E-Katalog 5.0,APBD,PT.GLOBAL DISPOMEDIKA,E-Purchasing,Pengadaan Barang,Surgical Glove Sterile Size 6.5,PROSES KONTRAK PPK,8713000,0
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1743253,37697081,2022,Pencatatan,APBDP,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Yudhapati (Cakraningrat) - Rajagaluh Kidul (APBD P)),PAKET SELESAI,199232000,199232000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1169516,35381571,2022,E-Katalog 5.0,APBD,PT. RAJAWALI NUSINDO,E-Purchasing,Pengadaan Barang,Oxygen Mask  with tubing (IC2020P/Paediatric),PROSES KONTRAK PPK,214100,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,779295,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Olanzapine/ Olanzapin tablet salut selaput/ kaplet salut selaput 5 mg.,PROSES KONTRAK PPK,427800,427800
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,958502,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Divalproex sodium / Valproat tabet lepas lambat/kaplet lepas lambat 250 mg,PROSES KONTRAK PPK,5600000,5600000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1917253,37697216,2022,Pencatatan,APBDP,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Ruas Jalan Perkotaan (APBD P)),PAKET SELESAI,199248000,199248000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1190684,34612679,2022,E-Katalog 5.0,APBD,PT.TOP POINT MEDICAL,E-Purchasing,Pengadaan Barang,DISPOSABLE SYRINGE WITH NEEDLE  5 ML,PROSES KONTRAK PPK,5700000,5700000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1493332,35361223,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Silk Suture with Needle 2/0,PROSES KONTRAK PPK,267388,267388
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1180540,34612679,2022,E-Katalog 5.0,APBD,PT.Phapros Tbk,E-Purchasing,Pengadaan Barang,"Kaptopril/ Captopril tablet/kapsul/kaplet 12,5 mg",PROSES KONTRAK PPK,195000,195000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1342672,34612679,2022,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Asam traneksamat/Tranexamic acid injeksi 100 mg/ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,940000,940000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,840912,35217197,2022,E-Katalog 5.0,APBD,PT. SINKO PRIMA ALLOY,E-Purchasing,Pengadaan Barang,DIGITAL SCALE / TIMBANGAN DIGITAL BMI + BODY FAT DIGIT-PRO BMI + BODY FAT,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1162000,1162000
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,582715,35522675,2022,E-Katalog 5.0,APBD,PT. TRISOLAH UTAMA INDONESIA,E-Purchasing,Pengadaan Barang,CHROMEBOOK (HANYA BERFUNGSI OPTIMAL APABILA TERDAPAT JARINGAN INTERNET),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,35150000,35150000
KAB. MAJALENGKA,SEKRETARIAT DAERAH - ,1744253,33918373,2022,Pencatatan,APBD,PT. METROPOLITAN JAYA,Pengadaan Langsung,Jasa Lainnya,Belanja Sewa Kendaraan Bermotor Penumpang (Pemberangkatan Jemaah Haji),PAKET SELESAI,85500000,85500000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,915790,34907363,2022,E-Katalog 5.0,APBD,PT. MEGAH MEDIKA PHARMA,E-Purchasing,Pengadaan Barang,POLYWIN IV CANNULA 22G,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,46003950,0
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,1101253,34069022,2022,Pencatatan,APBD,CV CITRA,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Bangunan Gedung Tempat Pendidikan,PAKET SELESAI,199762000,199762000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1533725,35389456,2022,E-Katalog 5.0,APBD,PT. COBRA DENTAL INDONESIA,E-Purchasing,Pengadaan Barang,BONART PIEZO ELECTRIC Ultrasonic Scaller,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,10100000,0
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,5376253,37411404,2022,Tender,APBDP,CV. SUKMADEWA,Tender,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Rehabilitasi Jalan Lingkar Wates - Sangiang XI Kab. Majalengka (Pemeliharaan Jalan Lingkar Wates - Sangiang Kab. Majalengka) (Bankeu Provinsi)),SELESAI,917298300,917298300
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1536459,34612806,2022,E-Katalog 5.0,APBD,PT.GLOBAL DISPOMEDIKA,E-Purchasing,Pengadaan Barang,Post Operative Dressing Size 10 cm X 25 cm,PROSES KONTRAK PPK,2308800,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1342672,34612679,2022,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Irbesartan tablet/kapsul/kaplet 150 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1272000,1272000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1661253,37414593,2022,Pencatatan,APBDP,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Rehabilitasi Jalan Mekarwangi - Kubang IXKab. Majalengka (Pemeliharaan Jalan Mekarwangi- Kubang IX Kab. Majalengka) (Bankeu Provinsi)),PAKET SELESAI,199252000,199252000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,779295,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Pioglitazone/ pioglitazone hydrochloride (HCl)/ Pioglitazon tablet/kapsul/kaplet 30 mg,PROSES KONTRAK PPK,1860030,1860030
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,1407172,33717829,2022,E-Katalog 5.0,BLUD,PT. BIO FARMA,E-Purchasing,Pengadaan Barang,Serum anti bisa ular A.B.U. I inj (i.m./i.v),PAKET SELESAI,31027920,31027920
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1126066,35013796,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Oxyflow Bayi,PROSES KONTRAK PPK,56650,56650
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,786956,35219456,2022,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Ranitidine hydrochloride (HCl)/Ranitidin tablet/kapsul/kaplet 150 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,59500000,59500000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1581626,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Cefazolin sodium/ Sefazolin serbuk injeksi 1.000 mg,PROSES KONTRAK PPK,632300,632300
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1205021,35391150,2022,E-Katalog 5.0,APBD,PT Sinaraya Nugraha Ahmadaris Medika,E-Purchasing,Pengadaan Barang,POLIWASH Larutan Antiseptik 500 ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2097900,2097900
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1552539,35391150,2022,E-Katalog 5.0,APBD,PT. Abadinusa Usahasemesta,E-Purchasing,Pengadaan Barang,Deluxe Penlight,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,580000,580000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2373002,35373215,2022,E-Katalog 5.0,APBD,PT INNOVASI DIAGNOSTIKA,E-Purchasing,Pengadaan Barang,TERMOMETER HIGROMETER/THERMOMETER HYGROMETER HTC-2 DIGITAL LCD/HIGROMETER TERMOMETER RUANGAN,PAKET SELESAI,244000,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,779488,34612679,2022,E-Katalog 5.0,APBD,PT AstraZeneca Indonesia,E-Purchasing,Pengadaan Barang,"kombinasi, setiap dosis mengandung :   Budesonid 160 mcg  Formoterol 4,5 mcg  (inhalasi), 60 dosis",PROSES KONTRAK PPK,8134620,0
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2017352,35361223,2022,E-Katalog 5.0,APBDP,MOFTECH MEDICAL SYSTEM,E-Purchasing,Pengadaan Barang,Mayo-Hegar Needle Holder 18 cm,PROSES KONTRAK PPK,3781200,3781200
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1727253,37416359,2022,Pencatatan,APBDP,,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Belanja Jasa Konsultansi Perencanaan Rekayasa-Jasa Desain Rekayasa untuk Pekerjaan Teknik Sipil Transportasi (Penyusunan Dokumen UKL/UPL Pembangunan Jalan Akses Kampus POLMAN),PAKET SELESAI,49694000,49694000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,5243253,33955254,2022,Tender,APBD,PT. Gumilang Sajati,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Belanja Jasa Konsultansi Pengawasan Rekayasa-Jasa Pengawas Pekerjaan Konstruksi Bangunan Gedung (Pengawasan Pembangunan Gedung Kantor Kejaksaan),SELESAI,606842550,606842550
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1023253,31088391,2022,Pencatatan,APBD,CV. KETIRA JAYA,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Belanja Jasa Konsultansi Perencanaan Rekayasa-Jasa Desain Rekayasa untukPekerjaan Teknik Sipil Transportasi (Penyusunan DED Perencanaan Teknis Jalan Akses Kampus POLMAN I (DAU)),PAKET SELESAI,99363000,99363000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1321740,35412566,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Bracket Handwash Plastik,PROSES KONTRAK PPK,594516,594516
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1029253,32565478,2022,Pencatatan,APBD,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jembatan pada Jalan Kabupaten (Rehabilitasi Jembatan Cihideung (DAU)),PAKET SELESAI,198301000,198301000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2187562,37573772,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Atorvastatin/ Atorvastatin Calcium Trihydrate tablet salut selaputl/kaplet salut selaput 20 mg,PROSES KONTRAK PPK,420300,420300
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,498085,33717354,2022,E-Katalog 5.0,BLUD,PT Mulya Husada Jaya,E-Purchasing,Pengadaan Barang,AMBU Video Bronchoscope,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,21165200,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,393292,33717829,2022,E-Katalog 5.0,BLUD,PT. BIO FARMA,E-Purchasing,Pengadaan Barang,"Vaksin Hepatitis B Rekombinan Prefilled syringe (Uniject) @ 0,5 mL",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,16795350,16795350
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1541109,34612806,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Guedel Airway 80 mm disp steril,PROSES KONTRAK PPK,628700,628700
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,786956,35219456,2022,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Alopurinol/Allopurinol tablet/kapsul/kaplet 100 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,6960000,6960000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1399463,35391150,2022,E-Katalog 5.0,APBD,PT Sinaraya Nugraha Ahmadaris Medika,E-Purchasing,Pengadaan Barang,5 cm x 5 m,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1244100,1244100
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,779476,34612679,2022,E-Katalog 5.0,APBD,PT HARSEN LABORATORIES,E-Purchasing,Pengadaan Barang,Faktor VIII (konsentrat) inj 250 IU .,PROSES KONTRAK PPK,4680000,0
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1947097,35346415,2022,E-Katalog 5.0,APBD,CV.NURITEKNIK,E-Purchasing,Pengadaan Barang,Narcotic Cabinet NT 025-NCB,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,7722000,7722000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1180529,34612679,2022,E-Katalog 5.0,APBD,PT Otsuka Indonesia,E-Purchasing,Pengadaan Barang,KA-EN 3B softbag - Larutan mengandung elektrolit *),PROSES KONTRAK PPK,13800000,13800000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1342672,34612679,2022,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Metilprednisolon/Methylprednisolone tablet/kapsul/kaplet 4 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1020000,1020000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1779432,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Divalproex sodium / Valproat tabet lepas lambat/kaplet lepas lambat 250 mg,PROSES KONTRAK PPK,16800000,16800000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1820899,34612806,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Indodent Saliva Ejector,PROSES KONTRAK PPK,145854,145854
KAB. MAJALENGKA,KECAMATAN ARGAPURA - 7.01.0.00.0.00.19.0000,2054253,32505515;32505508;32505524,2022,Pencatatan,APBD,,Pengadaan Langsung,Pengadaan Barang,"Belanja Makanan dan Minuman Rapat,Belanja Persediaan untuk Dijual/Diserahkan-Persediaan untuk Dijual/Diserahkan kepada Masyarakat,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak",PAKET SELESAI,12311000,0
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1168754,35381571,2022,E-Katalog 5.0,APBD,PT. Likuid Pharmalab Indonesia,E-Purchasing,Pengadaan Barang,SASKLIN Hand Sanitizer Gel 500 ml,PROSES KONTRAK PPK,1669104,1669104
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1779397,34612679,2022,E-Katalog 5.0,APBD,PT. SATORIA ANEKA INDUSTRI,E-Purchasing,Pengadaan Barang,Glukosa larutan infus 10% 500 mL,PROSES KONTRAK PPK,2160000,2160000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,373087,33717829,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Divalproex sodium / Valproat tablet lepas lambat/kapsul lepas lambat 500 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,8526000,8526000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1820899,34612806,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,"Stomach Tube FR18, 125cm",PROSES KONTRAK PPK,774400,774400
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,372799,33717829,2022,E-Katalog 5.0,BLUD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Cefixime trihydrate/ Cefixime/ Sefiksim kapsul 100 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,19350000,19350000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,1320242,35412566,2022,E-Katalog 5.0,APBD,PT. Safelock Medical,E-Purchasing,Pengadaan Barang,Infusion set Type Y Air Vent Luer Slip,PROSES KONTRAK PPK,3300000,3300000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1458253,31568450,2022,Pencatatan,APBD,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Ciborelang - Tegalaren (APBD)),PAKET SELESAI,199236000,199236000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,779282,34612679,2022,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Irbesartan tablet/kapsul/kaplet 150 mg,PROSES KONTRAK PPK,254400,254400
KAB. MAJALENGKA,DINAS PENDIDIKAN - 1.01.0.00.0.00.01.0000,5271253,34662990,2022,Tender,APBD,CV. RAHAYU JAYA,Tender,Pekerjaan Konstruksi,Belanja Modal Bangunan Gedung Tempat Pendidikan (Rehabilitasi Ruang Kelas Dengan Tingkat Kerusakan Minimal Sedang Beserta Perabotnya) (DAK FISIK)) Lokasi SMP Negeri 2 Jatitujuh,SELESAI,307065600,307065600
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1493253,32026791,2022,Pencatatan,APBD,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Kertasari - Babakan (APBD)),PAKET SELESAI,199250000,199250000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,767823,35345369,2022,E-Katalog 5.0,APBD,PT. RAJAWALI NUSINDO,E-Purchasing,Pengadaan Barang,SILK BLACK 3/0 DS 30 MM Braided Nonabsorbable Surgical Suture,PROSES KONTRAK PPK,412488,0
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH CIDERES - 1.02.0.00.0.00.03.0000,1491981,33717354,2022,E-Katalog 5.0,BLUD,PT. Global Promedika Services,E-Purchasing,Pengadaan Barang,Ultrasonograph / USG (Jasa Pengujian dan/atau Kalibrasi Alat Kesehatan) GPS-073,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,3172500,3172500
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1766253,37696327,2022,Pencatatan,APBDP,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Salawangi - Lampuyang (APBD P)),PAKET SELESAI,199258000,199258000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1538010,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Olanzapine/ Olanzapin tablet salut selaput/ kaplet salut selaput 10 mg.,PROSES KONTRAK PPK,1200000,1200000
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,2100417,37526520,2022,E-Katalog 5.0,APBDP,PT.POLY JAYA MEDIKAL,E-Purchasing,Pengadaan Barang,Examination Lamp,PROSES KONTRAK PPK,2380200,2380200
KAB. MAJALENGKA,DINAS KESEHATAN - 1.02.0.00.0.00.01.0000,5350253,35967267,2022,Tender,APBD,CV. RAHAYU JAYA,Tender,Pekerjaan Konstruksi,Belanja Modal Bangunan Kesehatan Rehabilitasi UPT Puskesmas Sukahaji   Sumber angagran  DBHCHT,SELESAI,674974000,674974000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,1342712,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Pioglitazone/ pioglitazone hydrochloride (HCl)/ pioglitazon tablet 15 mg,PROSES KONTRAK PPK,1269000,1269000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1511253,32029596,2022,Pencatatan,APBD,,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Pemeliharaan Jalan Maniis - Cintasih (APBD)),PAKET SELESAI,199246000,199246000
KAB. MAJALENGKA,RUMAH SAKIT UMUM DAERAH MAJALENGKA - 1.02.0.00.0.00.02.0000,958502,34612679,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Amikasin/Amikacin/Amikacin sulfate injeksi 250 mg/ml,PROSES KONTRAK PPK,985000,985000
KAB. MAJALENGKA,DINAS PEKERJAAN UMUM DAN TATA RUANG - 1.03.0.00.0.00.01.0000,1644253,37414428,2022,Pencatatan,APBDP,CV. CO MANDIRI,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Jalan Kabupaten (Rehabilitasi Jalan Kertawinangun -Sukamelang IX Kab. Majalengka (RehabilitasiJalan Kertawinangun - Sukamelang IX Kab.Majalengka) (Bankeu Provinsi)),PAKET SELESAI,199255000,199255000
